Match_ID,Date,Time,Team_A,Team_B,Venue,Weather,Toss_Winner,Toss_Decision,Outcome
M0105,2023-02-04,15:00,"Player7, Player6, Player65, Player70, Player8, Player98, Player66, Player12, Player52, Player74, Player39","Player87, Player84, Player48, Player82, Player90, Player50, Player98, Player22, Player39, Player43, Player57",Newlands,Sunny,Team_B,Bowl,Team_B_Wins
M0106,2023-06-21,20:00,"Player65, Player66, Player5, Player89, Player51, Player84, Player100, Player37, Player54, Player25, Player60","Player32, Player33, Player20, Player68, Player98, Player82, Player1, Player22, Player7, Player27, Player6",Wankhede,Sunny,Team_B,Bat,Team_B_Wins
M0107,2023-07-25,19:00,"Player30, Player16, Player96, Player36, Player21, Player52, Player39, Player15, Player26, Player45, Player31","Player26, Player77, Player84, Player16, Player33, Player47, Player100, Player69, Player66, Player22, Player99",Lord’s,Cloudy,Team_A,Bowl,Team_B_Wins
M0108,2024-05-08,12:00,"Player50, Player53, Player29, Player64, Player49, Player44, Player90, Player12, Player82, Player23, Player36","Player37, Player86, Player83, Player92, Player72, Player40, Player18, Player61, Player84, Player13, Player4",Wankhede,Humid,Team_A,Bowl,Team_B_Wins
M0109,2020-03-31,19:00,"Player22, Player48, Player26, Player92, Player38, Player11, Player75, Player21, Player57, Player79, Player15","Player74, Player39, Player15, Player79, Player31, Player54, Player40, Player52, Player11, Player62, Player88",MCG,Humid,Team_B,Bowl,Team_A_Wins
M0110,2021-12-30,13:00,"Player28, Player92, Player39, Player5, Player12, Player40, Player55, Player18, Player33, Player8, Player29","Player43, Player22, Player94, Player75, Player97, Player96, Player87, Player56, Player13, Player4, Player30",Eden Gardens,Sunny,Team_A,Bat,Team_A_Wins
M0111,2022-05-21,14:00,"Player53, Player67, Player75, Player28, Player97, Player7, Player65, Player80, Player72, Player48, Player78","Player95, Player45, Player11, Player27, Player71, Player33, Player39, Player31, Player84, Player29, Player60",Newlands,Humid,Team_B,Bowl,Team_A_Wins
M0112,2022-11-04,12:00,"Player26, Player20, Player80, Player8, Player15, Player52, Player78, Player97, Player46, Player66, Player54","Player60, Player6, Player28, Player37, Player39, Player72, Player4, Player14, Player87, Player40, Player71",Lord’s,Sunny,Team_B,Bat,Team_B_Wins
M0113,2022-12-01,17:00,"Player19, Player90, Player83, Player81, Player14, Player8, Player23, Player48, Player16, Player78, Player100","Player53, Player36, Player57, Player2, Player37, Player54, Player96, Player45, Player47, Player87, Player35",Lord’s,Humid,Team_A,Bowl,Team_B_Wins
M0114,2021-04-29,20:00,"Player19, Player74, Player72, Player67, Player29, Player73, Player28, Player52, Player12, Player63, Player100","Player97, Player82, Player5, Player59, Player49, Player29, Player48, Player72, Player20, Player58, Player6",MCG,Cloudy,Team_B,Bowl,Team_A_Wins
M0115,2024-01-18,12:00,"Player86, Player82, Player80, Player1, Player42, Player99, Player53, Player74, Player37, Player63, Player51","Player62, Player40, Player2, Player71, Player88, Player21, Player73, Player87, Player25, Player20, Player66",Wankhede,Sunny,Team_B,Bowl,Team_A_Wins
M0116,2023-07-13,15:00,"Player42, Player94, Player60, Player51, Player57, Player78, Player68, Player88, Player32, Player50, Player59","Player67, Player33, Player56, Player96, Player50, Player18, Player97, Player79, Player52, Player29, Player20",Wankhede,Cloudy,Team_B,Bowl,Team_A_Wins
M0117,2020-04-07,12:00,"Player68, Player37, Player24, Player59, Player20, Player89, Player95, Player40, Player58, Player76, Player2","Player86, Player15, Player77, Player38, Player12, Player33, Player58, Player21, Player81, Player47, Player41",Eden Gardens,Humid,Team_A,Bat,Draw
M0118,2024-03-05,17:00,"Player82, Player63, Player34, Player36, Player84, Player67, Player59, Player9, Player46, Player1, Player29","Player89, Player5, Player20, Player24, Player6, Player60, Player42, Player12, Player9, Player27, Player21",Wankhede,Cloudy,Team_B,Bowl,Team_B_Wins
M0119,2024-01-06,18:00,"Player76, Player20, Player28, Player49, Player13, Player36, Player97, Player58, Player73, Player59, Player39","Player69, Player70, Player31, Player41, Player38, Player76, Player26, Player98, Player29, Player43, Player47",MCG,Humid,Team_A,Bowl,Team_A_Wins
M0120,2021-03-14,17:00,"Player13, Player75, Player97, Player92, Player37, Player72, Player43, Player73, Player30, Player36, Player100","Player24, Player9, Player84, Player28, Player95, Player67, Player83, Player86, Player52, Player100, Player55",Wankhede,Humid,Team_B,Bat,Team_A_Wins
M0121,2024-03-18,18:00,"Player84, Player34, Player39, Player29, Player64, Player60, Player2, Player54, Player70, Player21, Player98","Player59, Player41, Player24, Player88, Player9, Player90, Player40, Player97, Player66, Player72, Player95",Wankhede,Humid,Team_B,Bat,Team_B_Wins
M0122,2024-02-11,19:00,"Player2, Player41, Player49, Player87, Player32, Player62, Player58, Player29, Player81, Player18, Player77","Player38, Player98, Player29, Player61, Player89, Player43, Player52, Player95, Player79, Player10, Player82",Eden Gardens,Cloudy,Team_B,Bowl,Draw
M0123,2022-03-01,14:00,"Player43, Player4, Player71, Player55, Player46, Player97, Player40, Player89, Player31, Player60, Player16","Player43, Player20, Player88, Player6, Player14, Player56, Player79, Player75, Player45, Player18, Player37",Eden Gardens,Cloudy,Team_A,Bowl,Team_B_Wins
M0124,2023-01-03,14:00,"Player6, Player96, Player31, Player18, Player62, Player49, Player13, Player76, Player46, Player48, Player91","Player16, Player88, Player32, Player11, Player22, Player42, Player86, Player82, Player61, Player87, Player90",Wankhede,Cloudy,Team_B,Bat,Team_A_Wins
M0125,2024-02-04,16:00,"Player14, Player2, Player42, Player92, Player24, Player66, Player63, Player56, Player100, Player5, Player7","Player96, Player42, Player67, Player47, Player72, Player38, Player49, Player1, Player62, Player41, Player90",Lord’s,Humid,Team_A,Bat,Draw
M0126,2024-08-12,15:00,"Player63, Player87, Player33, Player18, Player28, Player79, Player93, Player94, Player4, Player76, Player70","Player74, Player10, Player14, Player26, Player70, Player72, Player23, Player50, Player43, Player36, Player84",Eden Gardens,Cloudy,Team_B,Bowl,Draw
M0127,2022-06-02,14:00,"Player65, Player60, Player26, Player78, Player6, Player22, Player89, Player76, Player44, Player1, Player33","Player61, Player38, Player69, Player82, Player76, Player23, Player68, Player62, Player58, Player64, Player96",Newlands,Humid,Team_A,Bowl,Team_A_Wins
M0128,2020-07-17,14:00,"Player65, Player37, Player5, Player6, Player25, Player90, Player80, Player20, Player41, Player77, Player2","Player52, Player12, Player36, Player78, Player72, Player67, Player27, Player55, Player24, Player57, Player38",Eden Gardens,Cloudy,Team_B,Bowl,Team_B_Wins
M0129,2021-03-13,15:00,"Player55, Player74, Player1, Player28, Player67, Player93, Player78, Player89, Player13, Player9, Player81","Player5, Player57, Player23, Player90, Player92, Player38, Player35, Player53, Player59, Player96, Player83",Newlands,Cloudy,Team_A,Bowl,Team_B_Wins
M0130,2022-04-25,13:00,"Player94, Player73, Player59, Player12, Player70, Player32, Player100, Player91, Player84, Player88, Player52","Player6, Player99, Player19, Player9, Player24, Player36, Player71, Player31, Player85, Player55, Player1",MCG,Rainy,Team_A,Bowl,Draw
M0131,2022-06-20,19:00,"Player81, Player51, Player74, Player56, Player25, Player100, Player33, Player40, Player24, Player90, Player73","Player59, Player21, Player97, Player98, Player72, Player62, Player16, Player20, Player85, Player5, Player6",MCG,Humid,Team_A,Bowl,Team_B_Wins
M0132,2024-10-27,16:00,"Player73, Player38, Player50, Player51, Player88, Player46, Player61, Player42, Player9, Player24, Player45","Player62, Player66, Player82, Player78, Player38, Player61, Player26, Player12, Player42, Player16, Player28",MCG,Humid,Team_B,Bowl,Draw
M0133,2023-06-21,14:00,"Player6, Player83, Player53, Player65, Player75, Player11, Player26, Player66, Player24, Player89, Player52","Player14, Player88, Player85, Player64, Player37, Player30, Player25, Player11, Player39, Player71, Player47",Newlands,Sunny,Team_B,Bowl,Team_A_Wins
M0134,2023-10-07,20:00,"Player83, Player57, Player70, Player6, Player53, Player28, Player67, Player99, Player61, Player14, Player39","Player33, Player59, Player45, Player40, Player44, Player28, Player6, Player29, Player30, Player47, Player21",Wankhede,Sunny,Team_B,Bowl,Team_B_Wins
M0135,2020-07-18,12:00,"Player60, Player86, Player45, Player46, Player73, Player61, Player25, Player89, Player95, Player67, Player78","Player90, Player93, Player64, Player48, Player33, Player77, Player70, Player40, Player15, Player3, Player65",Lord’s,Cloudy,Team_B,Bat,Team_A_Wins
M0136,2020-11-05,18:00,"Player42, Player76, Player50, Player14, Player10, Player96, Player11, Player41, Player67, Player40, Player20","Player40, Player33, Player57, Player82, Player83, Player53, Player76, Player64, Player31, Player48, Player61",Wankhede,Rainy,Team_B,Bat,Team_A_Wins
M0137,2022-03-28,18:00,"Player75, Player34, Player56, Player28, Player70, Player31, Player65, Player76, Player53, Player29, Player41","Player56, Player38, Player83, Player66, Player52, Player54, Player70, Player5, Player96, Player86, Player68",Eden Gardens,Sunny,Team_A,Bowl,Team_B_Wins
M0138,2024-09-30,15:00,"Player35, Player88, Player93, Player27, Player63, Player42, Player94, Player17, Player44, Player24, Player30","Player6, Player87, Player65, Player34, Player4, Player83, Player77, Player71, Player93, Player17, Player50",Newlands,Humid,Team_A,Bat,Team_B_Wins
M0139,2020-09-04,13:00,"Player16, Player87, Player49, Player1, Player90, Player94, Player69, Player99, Player93, Player29, Player17","Player69, Player99, Player57, Player39, Player25, Player43, Player92, Player75, Player55, Player47, Player70",Wankhede,Cloudy,Team_B,Bat,Draw
M0140,2020-05-16,15:00,"Player73, Player33, Player9, Player49, Player57, Player79, Player2, Player71, Player13, Player1, Player96","Player99, Player55, Player38, Player41, Player15, Player76, Player90, Player79, Player42, Player31, Player74",Eden Gardens,Humid,Team_B,Bowl,Team_A_Wins
M0141,2021-02-10,17:00,"Player49, Player67, Player5, Player88, Player86, Player97, Player92, Player64, Player70, Player53, Player22","Player68, Player1, Player41, Player61, Player82, Player8, Player43, Player29, Player3, Player53, Player2",Eden Gardens,Rainy,Team_A,Bat,Team_A_Wins
M0142,2020-12-01,17:00,"Player44, Player55, Player15, Player60, Player48, Player18, Player9, Player16, Player17, Player79, Player20","Player24, Player82, Player59, Player17, Player34, Player48, Player87, Player21, Player20, Player97, Player92",Lord’s,Rainy,Team_B,Bowl,Team_B_Wins
M0143,2020-05-20,12:00,"Player70, Player65, Player67, Player40, Player75, Player42, Player11, Player69, Player25, Player89, Player24","Player39, Player31, Player100, Player27, Player74, Player53, Player51, Player13, Player50, Player87, Player69",Wankhede,Sunny,Team_B,Bowl,Draw
M0144,2024-10-24,12:00,"Player26, Player20, Player97, Player64, Player82, Player75, Player58, Player21, Player59, Player1, Player31","Player52, Player12, Player60, Player14, Player29, Player19, Player33, Player18, Player1, Player88, Player3",Newlands,Cloudy,Team_B,Bat,Draw
M0145,2022-08-12,18:00,"Player58, Player90, Player51, Player25, Player66, Player56, Player99, Player45, Player59, Player77, Player65","Player20, Player6, Player93, Player80, Player57, Player79, Player35, Player37, Player91, Player60, Player5",Eden Gardens,Sunny,Team_B,Bowl,Team_A_Wins
M0146,2021-10-25,18:00,"Player1, Player7, Player25, Player54, Player51, Player32, Player38, Player10, Player31, Player27, Player63","Player25, Player52, Player80, Player15, Player1, Player87, Player62, Player100, Player12, Player96, Player35",Newlands,Cloudy,Team_A,Bat,Team_B_Wins
M0147,2023-01-22,15:00,"Player94, Player28, Player96, Player64, Player42, Player85, Player43, Player50, Player56, Player61, Player8","Player96, Player74, Player7, Player23, Player41, Player87, Player84, Player19, Player16, Player25, Player99",Lord’s,Sunny,Team_A,Bowl,Team_A_Wins
M0148,2020-07-26,16:00,"Player81, Player57, Player26, Player73, Player96, Player68, Player64, Player43, Player93, Player66, Player65","Player97, Player3, Player13, Player81, Player88, Player41, Player54, Player18, Player45, Player39, Player73",Eden Gardens,Sunny,Team_A,Bowl,Team_B_Wins
M0149,2020-09-27,15:00,"Player17, Player98, Player92, Player10, Player2, Player46, Player34, Player94, Player55, Player52, Player75","Player48, Player67, Player49, Player75, Player28, Player52, Player9, Player8, Player14, Player51, Player77",Eden Gardens,Rainy,Team_B,Bowl,Team_B_Wins
M0150,2020-08-18,16:00,"Player89, Player70, Player9, Player69, Player88, Player100, Player42, Player32, Player81, Player72, Player26","Player7, Player94, Player33, Player96, Player80, Player58, Player59, Player36, Player97, Player21, Player55",Newlands,Rainy,Team_B,Bowl,Team_B_Wins
M0151,2021-03-08,20:00,"Player8, Player76, Player47, Player18, Player10, Player46, Player44, Player22, Player40, Player33, Player34","Player14, Player75, Player18, Player53, Player96, Player63, Player60, Player9, Player24, Player49, Player32",Eden Gardens,Sunny,Team_A,Bat,Team_B_Wins
M0152,2024-04-11,20:00,"Player41, Player25, Player70, Player26, Player4, Player43, Player76, Player85, Player14, Player98, Player82","Player97, Player72, Player67, Player4, Player68, Player53, Player34, Player94, Player82, Player71, Player79",MCG,Sunny,Team_A,Bat,Team_B_Wins
M0153,2022-10-14,20:00,"Player34, Player63, Player74, Player50, Player7, Player61, Player86, Player62, Player17, Player2, Player37","Player43, Player12, Player64, Player27, Player55, Player29, Player2, Player99, Player4, Player81, Player82",Wankhede,Cloudy,Team_A,Bowl,Team_B_Wins
M0154,2021-12-23,20:00,"Player86, Player19, Player61, Player1, Player26, Player2, Player71, Player66, Player56, Player39, Player59","Player87, Player35, Player10, Player6, Player40, Player74, Player78, Player36, Player34, Player41, Player42",Lord’s,Cloudy,Team_A,Bowl,Team_B_Wins
M0155,2023-07-01,15:00,"Player65, Player72, Player68, Player20, Player63, Player41, Player22, Player7, Player52, Player9, Player66","Player86, Player68, Player15, Player4, Player20, Player50, Player61, Player26, Player28, Player12, Player33",Wankhede,Sunny,Team_B,Bowl,Team_B_Wins
M0156,2021-12-15,17:00,"Player1, Player46, Player8, Player77, Player12, Player7, Player21, Player30, Player27, Player3, Player16","Player19, Player86, Player78, Player74, Player84, Player89, Player7, Player100, Player24, Player26, Player18",Newlands,Humid,Team_B,Bowl,Team_A_Wins
M0157,2020-03-22,16:00,"Player57, Player9, Player85, Player51, Player40, Player67, Player39, Player56, Player99, Player4, Player75","Player65, Player20, Player45, Player32, Player59, Player46, Player69, Player49, Player52, Player33, Player2",MCG,Humid,Team_B,Bowl,Team_A_Wins
M0158,2022-01-21,17:00,"Player95, Player17, Player94, Player88, Player44, Player71, Player56, Player59, Player73, Player80, Player28","Player87, Player27, Player50, Player16, Player61, Player58, Player32, Player1, Player73, Player55, Player53",Newlands,Cloudy,Team_B,Bat,Team_A_Wins
M0159,2021-01-18,15:00,"Player85, Player22, Player74, Player6, Player1, Player15, Player21, Player20, Player32, Player88, Player49","Player6, Player28, Player8, Player91, Player20, Player2, Player13, Player64, Player31, Player81, Player59",MCG,Cloudy,Team_B,Bowl,Team_A_Wins
M0160,2022-11-13,15:00,"Player40, Player47, Player48, Player90, Player69, Player8, Player5, Player42, Player49, Player52, Player61","Player11, Player49, Player48, Player98, Player52, Player78, Player69, Player55, Player100, Player63, Player79",Lord’s,Cloudy,Team_B,Bat,Team_A_Wins
